QUEST_JOBSTEP_20150317_000072	這品質算相當不錯，獵人大師應該也會挺有成就感的。{nl}這書你拿去吧。{nl}
QUEST_JOBSTEP_20150317_000073	梅羅葛在落雨林，弩箭手大師在柯拉佩達。{nl}有可能被別人先下手為強，所以趕快去吧！
QUEST_JOBSTEP_20150317_000074	下一本書在柯拉佩達的弓箭手大師手上。{nl}他並不是很無情的人，如果恭敬地拜託一下，他應該會樂意把書交給你的。{nl}
QUEST_JOBSTEP_20150317_000075	聽說他目前正在幫忙修理崩塌的城牆。{nl}據說有岩石被搬運到礦山村莊，把它帶過去給弓箭手大師也是拜託他的方法。
QUEST_JOBSTEP_20150317_000076	這石頭是獵人大師送的嗎？{nl}如果是要利迪亞夏班之書，其實你可以直接來借的啊。總之謝謝你。
QUEST_JOBSTEP_20150317_000077	最後一本書在柯拉佩達的遊俠大師手中。{nl}把這個袋子交給她就行了。{nl}其實我也能親自去找她，但我們的關係並不能自在地見面。
QUEST_JOBSTEP_20150317_000078	請別問我原因。一事歸一事 ，而我不太想和她碰面是事實。
QUEST_JOBSTEP_20150317_000079	這袋子是…你應該是代替獵人大師過來的吧？{nl}來，幫我把這本書交給她。{nl}
QUEST_JOBSTEP_20150317_000080	她都這樣低頭了，我也不想把事情弄僵。
QUEST_JOBSTEP_20150317_000081	有這些皮革應該夠了。{nl}在其他人拿走之前，快去找弩箭手大師。
QUEST_JOBSTEP_20150317_000082	有了這些石頭一定能在整修城牆時派上用場。{nl}快拿去給弓箭手大師。
QUEST_JOBSTEP_20150317_000083	想跟我學技術的人是你嗎？{nl}剛好我在找人幫我找利迪亞夏班的書，你來得正好。你會幫我吧？
QUEST_JOBSTEP_20150317_000084	聽說礦山村莊有1本，但是在遭到布貝襲擊後就消失不見了。{nl}肯定是在布貝前哨基地裡。
QUEST_JOBSTEP_20150317_000085	哦，沒錯。就是這個。{nl}對夢想成為弩箭手的你會很有幫助的。{nl}如果你把書都收集到手，大叔我就給你手抄本。
QUEST_JOBSTEP_20150317_000086	還剩下三本。{nl}如果把錢塞給獵人大師，也許能得到其中一本…{nl}
QUEST_JOBSTEP_20150317_000087	問題是我是個窮光蛋。
QUEST_JOBSTEP_20150317_000088	你說的是我擁有的利迪亞夏班之書嗎？{nl}給我5,000銀幣就轉讓給你。
QUEST_JOBSTEP_20150317_000089	雖然很丟臉，但拜託你了。{nl}大概5,000銀幣應該就行了。{nl}
QUEST_JOBSTEP_20150317_000090	5,000銀幣… 好的。沒錯。{nl}按照約定我就把書交給你了。
QUEST_JOBSTEP_20150317_000091	來…下一本書就在弓箭手大師手中。{nl}那傢伙正在拼命修理城牆，如果帶些石材過去，他應該會很開心吧？{nl}雖然大叔我也能親自帶過去..…唉唷喂！ 我的腰…
QUEST_JOBSTEP_20150317_000092	下一本書應該在弓箭手大師手中。{nl}他並不是很無情的人，如果恭敬地拜託一下，也許他會把書交給你。{nl}
QUEST_JOBSTEP_20150317_000093	聽說他目前正在柯拉佩達幫忙修復崩塌的城牆。{nl}據說有岩石被搬運到礦山村莊，如果把它帶過去，那傢伙一定會很感動的。
QUEST_JOBSTEP_20150317_000094	這石頭是弩箭手大師大叔送來的嗎？{nl}如果是要利迪亞夏班之書，其實你可以直接來借的啊。總之謝謝你。
QUEST_JOBSTEP_20150317_000095	現在只剩最後一本書。{nl}把這個袋子交給遊俠大師，幫我把書帶回來。
QUEST_JOBSTEP_20150317_000096	弩箭手大師派你來的嗎？{nl}辛苦你了。說好的書就交給你吧。
QUEST_JOBSTEP_20150317_000097	快把書帶回來。{nl}我忍不住了。
QUEST_JOBSTEP_20150317_000098	很好，就是這個！{nl}我會依約定教你弩箭手的技術，讓你變得更強。{nl}
QUEST_JOBSTEP_20150317_000099	有了這些石頭一定能在整修城牆時派上用場。{nl}快轉交給弓箭手大師。
QUEST_JOBSTEP_20150317_000100	如果你還想學我的技術，我有條件。{nl}希望你幫我尋找利迪亞夏班大人的4本書。
QUEST_JOBSTEP_20150317_000101	聽說第一本書在布貝襲擊之前是在礦山村莊的村民手中。{nl}所以我想應該是在布貝前哨基地裡。
QUEST_JOBSTEP_20150317_000102	沒想到你這麼快就把書找回來了，真令人吃驚。{nl}保存狀態也非常好。{nl}
QUEST_JOBSTEP_20150317_000103	下本書應該能向獵人大師購買…{nl}但我因為自掏腰包整修城牆，身上一毛錢都沒有。哈哈…
QUEST_JOBSTEP_20150317_000104	你說的是利迪亞夏班的第二本書嗎？{nl}付我5,000銀幣就讓給你。
QUEST_JOBSTEP_20150317_000105	有5,000銀幣應該就能買到。{nl}聽說那本書的行情大概值那些。
QUEST_JOBSTEP_20150317_000106	啊！你來得正好。{nl}弩箭手大師說如果你取得梅羅葛的皮革，他就幫你製作下一本書的手抄本。
QUEST_JOBSTEP_20150317_000107	還沒從弓箭手大師那裡取得梅羅葛的皮革嗎？
QUEST_JOBSTEP_20150317_000108	梅羅葛在落雨林很容易見到。{nl}收拾乾淨之後，帶去給位在柯拉佩達的弩箭手大師。
QUEST_JOBSTEP_20150317_000109	這種程度品質算相當不錯。弓箭手大師應該也會很有成就感的。{nl}來，手抄本已經準備好了，你拿去吧。
QUEST_JOBSTEP_20150317_000110	現在只剩最後一本了。{nl}把這個袋子交給遊俠大師，然後把書帶回來吧。{nl}
QUEST_JOBSTEP_20150317_000111	是弓箭手大師派你來的嗎？{nl}辛苦你了。說好的書就交給你吧。
QUEST_JOBSTEP_20150317_000112	還沒拿到書嗎？{nl}我想盡早看到利迪亞夏班所有的書湊齊的樣子的說…
QUEST_JOBSTEP_20150317_000113	終於全收集齊全了。{nl}我會依約定傳授給你我的技術，請多多指教。
QUEST_JOBSTEP_20150317_000114	我有想收集的書，就是利迪亞夏班的書。{nl}如果你可以幫我收集，我就傳授我的技術給你，如何？
QUEST_JOBSTEP_20150317_000115	聽說第一本書原本在礦山村莊裡，但是在布貝襲擊時就下落不明了。{nl}會不會在布貝前哨基地裡呢？
QUEST_JOBSTEP_20150317_000116	天啊！還不賴嘛？{nl}之後你也讀讀看，對你應該會有幫助。
QUEST_JOBSTEP_20150317_000117	問題是獵人大師。我真的不想看到那種女人的臉。{nl}所以你就當成是繳學費，去向她把下本書買回來。
QUEST_JOBSTEP_20150317_000118	你是指我擁有的書嗎？{nl}嗯，沒問題啊。給我5,000銀幣就讓給你。
QUEST_JOBSTEP_20150317_000119	我想5,000銀幣應該夠吧。{nl}這點錢你能替我出吧？
QUEST_JOBSTEP_20150317_000120	你來得正好。{nl}弩箭手大師說如果你找來梅羅葛的皮革，他就幫你製作下一本書的手抄本。
QUEST_JOBSTEP_20150317_000121	遊俠大師沒說什麼嗎？{nl}他拜託我取得梅羅葛的皮革。
QUEST_JOBSTEP_20150317_000122	梅羅葛在落雨林，弩箭手大師在柯拉佩達。{nl}天啊！你如果不快一點也許會被別人搶先，那本書..
QUEST_JOBSTEP_20150317_000123	這品質算相當不錯。{nl}來，將這本書交給遊俠大師吧。{nl}
QUEST_JOBSTEP_20150317_000124	最後一本書在柯拉佩達的弓箭手大師手中。{nl}聽說他正在修復崩塌的城牆，利用這點應該能輕鬆把書拿到手吧？
QUEST_JOBSTEP_20150317_000125	據說礦山村莊有適合用來修復城牆的石頭。{nl}把它送給弓箭手大師應該行得通。
QUEST_JOBSTEP_20150317_000126	這石頭是遊俠大師送的嗎？{nl}如果是利迪亞夏班之書你可以直接來借啊。總之謝謝你。
QUEST_JOBSTEP_20150317_000127	終於都湊齊了，真的辛苦了。{nl}我會依約定傳授我的技術給你，但跟上來就是你的責任了。
QUEST_JOBSTEP_20150317_000128	你找到不錯的皮革了。{nl}快交給弩箭手大師吧。
QUEST_JOBSTEP_20150317_000129	為什麼把它帶來給我？{nl}快交給弓箭手大師。
QUEST_JOBSTEP_20150317_000130	雕刻家泰斯拉
QUEST_JOBSTEP_20150317_000131	一般說來，雕刻家的能力雖然重要，但分辨材料的本事也一樣重要。{nl}如果你帶回我在尋找的藍色水晶，我就幫助你熟悉我的技術。
QUEST_JOBSTEP_20150317_000132	問題是那顆水晶。{nl}它在水晶礦山2層被發現的同時，不知道是哪裡冒出的耶庫把它吞下肚了。
QUEST_JOBSTEP_20150317_000133	哦，就是這個。{nl}我時間很多，我會慢慢教你的。
QUEST_JOBSTEP_20150317_000134	想要我傳授你高地戰士的劍法嗎？{nl}如果你取得輕裝步兵們的協助，我就考慮看看。
QUEST_JOBSTEP_20150317_000135	當作取得協助的代價，只要支援木頭圓盾用板子5個就可以了。{nl}如果是藍樹高原的伍潘特的話應該足夠吧！
QUEST_JOBSTEP_20150317_000136	你送來的援助材料我就感激地收下囉，可是高地戰士大師應該不會平白送我東西吧。{nl}告訴我你想要的是什麼。{nl}
QUEST_JOBSTEP_20150317_000137	大師之間的全面合作啊。我知道了。{nl}請幫我轉答我們輕裝步兵也會參與。
QUEST_JOBSTEP_20150317_000138	如果像這樣大師之間能團結一心，王國重建之日就不遠了。{nl}你已成功完成任務，我會傳授我的劍法給你。
QUEST_JOBSTEP_20150317_000139	這樣就夠了。{nl}用它來取得輕裝步兵大師的協助就行了。
QUEST_JOBSTEP_20150317_000140	我們輕裝步兵根據和高地戰士的訂的盟約，決定在王國重建一事上助他們一臂之力。{nl}因此如果你想要獲得我的教導，你就要盡你應盡的義務。{nl}
QUEST_JOBSTEP_20150317_000141	去找騎士團長烏斯卡，助他一臂之力吧！
QUEST_JOBSTEP_20150317_000142	因為輕裝步兵大師的委託而來的啊。{nl}之前高地戰士大師口出狂言說會獲得其他大師們的協助。{nl}
QUEST_JOBSTEP_20150317_000143	沒想到他真的做到了。{nl}
QUEST_JOBSTEP_20150317_000144	我們輕裝步兵認為遵守做為一個人該遵守的道理是最重要的。
QUEST_JOBSTEP_20150317_000145	剛好正打算要請求搜索支援。{nl}
QUEST_JOBSTEP_20150317_000146	不久前派了4名偵察兵去荊棘心山溝，但是全部都失蹤了。{nl}也許是小看了荊棘林，而遇到什麼事故了.. 請幫忙尋找他們的下落。
QUEST_JOBSTEP_20150317_000147	也許發生了什麼緊急事故。{nl}請快點前往荊棘心山溝。
QUEST_JOBSTEP_20150317_000148	這個.. 是他們的遺物啊。{nl}謝謝你找到遺物可以交給遺屬。{nl}
QUEST_JOBSTEP_20150317_000149	高地戰士大師我會另外轉告他，你先回去吧！{nl}辛苦了。
QUEST_JOBSTEP_20150317_000150	雖然心裡不太舒服，但是這程度算是成功完成任務了。{nl}我會依約定讓你接受輕裝步兵的教導。
QUEST_JOBSTEP_20150317_000151	為了研究必須收集所需的火之氣息，但是沒有時間。{nl}如果你幫我收集，我就幫助你熟習烈焰魔法師的魔法。
QUEST_JOBSTEP_20150317_000152	要是不繼續看好那個甕它就會破掉，必須留意。
QUEST_JOBSTEP_20150317_000153	去落林花園將這個甕放在地上。{nl}然後消滅周圍怪物，氣息會聚集在甕裡。
QUEST_JOBSTEP_20150317_000154	我正在找一本珍貴的書。{nl}如果你幫忙找那本書，我就幫你熟習寒冰魔法師的魔法。
QUEST_JOBSTEP_20150317_000155	你要找書嗎？{nl}很抱歉，已經太遲了。
QUEST_JOBSTEP_20150317_000156	有傳聞說它在礦山村莊，但我不清楚正確的來源。{nl}也許村長會知道…
QUEST_JOBSTEP_20150317_000157	布貝襲擊村莊的時候把所有的書都帶走了。{nl}也許是想在前哨基地把它們當燃料用吧。
QUEST_JOBSTEP_20150317_000158	如果有那些書我們會很珍惜的。{nl}你去仔細找找吧。
QUEST_JOBSTEP_20150317_000159	你幫忙找回來啦。辛苦了。{nl}如果想跟上我的修練課程，必須認真努力才行。
QUEST_JOBSTEP_20150317_000160	據說那本書最後被發現的地方是礦山村莊。{nl}那書非常珍貴，也許村長會知道。
QUEST_JOBSTEP_20150317_000161	看來你找到書了。雖然不太清楚，但恭喜你囉。{nl}快把書帶回去還給等著看它的人吧。
QUEST_JOBSTEP_20150317_000162	聖火祭司大師
QUEST_JOBSTEP_20150317_000163	一般來說聖火祭司必須脫離人類的羈絆，以一名聖職者的身分來奉獻。{nl}也就是對夏奧雷伊森林的所有女神像進行奉獻祈禱。{nl}
QUEST_JOBSTEP_20150317_000164	懺悔吧。{nl}向女神坦白一切獲得重生吧。
QUEST_JOBSTEP_20150317_000165	從你那裡感受到充滿女神的恩惠。{nl}兄弟啊！作為一個聖火祭司，歡迎你的重生。
QUEST_JOBSTEP_20150317_000166	戰士大師
QUEST_JOBSTEP_20150317_000167	古語云拼死一戰就會活下來。{nl}你必須明白這話的真義，我才可以教你。
QUEST_JOBSTEP_20150317_000168	看來距離領悟還有差距。{nl}再繼續戰鬥吧。
QUEST_JOBSTEP_20150317_000169	好.. 現在懂了嗎。{nl}抱持身為戰士的自覺更努力修練吧。
QUEST_JOBSTEP_20150317_000170	那麼你打算要和七彩高原坪的曼陀羅之樹戰鬥嗎？{nl}在那個過程中，你可以得到領悟。
QUEST_JOBSTEP_20150317_000171	對聖水祭司來說，最重要的是相信女神並證明那份心意。{nl}請用女神之名驅除被惡靈附身的士兵。
QUEST_JOBSTEP_20150317_000172	那個士兵正在礦山村莊受到照料。{nl}真誠將會成為你的力量。
QUEST_JOBSTEP_20150317_000173	你的真誠被證實了。{nl}兄弟啊！我們將以女神之名一起往前邁進。
QUEST_JOBSTEP_20150317_000174	要跟我學習魔法，得先幫助我的研究。{nl}有關資質的事之後再談吧。
QUEST_JOBSTEP_20150317_000175	先到荊棘心山溝取得格羅爾的外殼，再到落雨林取得切波勒的觸角。{nl}最後到礦山村莊取得幽格普斯之核給我。那拜託你囉！
QUEST_JOBSTEP_20150317_000176	全都收集到啦。{nl}現在收集好材料了，我們就進入下個階段吧。
QUEST_JOBSTEP_20150317_000177	雖然柯拉佩達是離首都很遠的都市，但幾乎沒被怪物攻擊。{nl}著眼於這一點，我正在研究製造巨大魔法陣的研究。{nl}
QUEST_JOBSTEP_20150317_000178	為此我需要累積下來的資料。{nl}可以請你在都市各地使用這個卷軸嗎？
QUEST_JOBSTEP_20150317_000179	我把需要設置的地點都標示在地圖上了。{nl}必須一個不漏地小心使用。
QUEST_JOBSTEP_20150317_000180	辛苦了。託你的福收集到很好的情報。{nl}研究已經完成，你隨時要修練都可以來找我。
QUEST_JOBSTEP_20150317_000181	你來學習聖職者的信仰啊。{nl}如果你幫助治療礦山村莊的士兵們我就教你。
QUEST_JOBSTEP_20150317_000182	聖職者大師小小年紀就成為許多人的希望。{nl}快帶著這聖水到患者那裡去吧。
QUEST_JOBSTEP_20150317_000183	若想為他們治療就需要聖水。{nl}必須先向聖水祭司大師和聖火祭司大師取得聖水帶回來。
QUEST_JOBSTEP_20150317_000184	若是聖職者大師的名義，請儘管取用聖水。{nl}他擁有非常善良的心，讓我這個老祭司好生忌妒。
QUEST_JOBSTEP_20150317_000185	請替我向聖職者大師問好。{nl}願女神庇護您。
QUEST_JOBSTEP_20150317_000186	向大師們取得聖水時，請順道替我向他們問候一聲。
QUEST_JOBSTEP_20150317_000187	雖然奉獻是為他人做的，但也能擦亮自己的鏡子。{nl}希望你在治療患者時也能擦亮你徬徨的心靈。
QUEST_JOBSTEP_20150317_000188	辛苦了。{nl}我會依約定教導你關於聖職者的信仰。
QUEST_JOBSTEP_20150317_000189	我認為就算無法馬上擁有名匠之槍，但一定要有傾注愛心的槍。{nl}你怎麼想呢？
QUEST_JOBSTEP_20150317_000190	槍就是重裝步兵的驕傲。{nl}強大的槍才能像重裝步兵的名字一樣掛在嘴上炫耀。
QUEST_JOBSTEP_20150317_000191	太出色了。{nl}很好。你有資格跟我學習槍術。
QUEST_JOBSTEP_20150317_000192	很好。{nl}你想得到我的認可，請製作強化至6等級的槍讓我瞧瞧。{nl}
QUEST_JOBSTEP_20150317_000193	現實如我所願的進展。只要用想的就能辦到！{nl}那就是所謂的超能力吧！ {nl}強度視你有多相信自己的力量而異..{nl}
QUEST_JOBSTEP_20150317_000194	啊！我說太多無聊的話了。{nl}你說想成為念力魔法師吧？{nl}你只要幫我做一點事，我就幫助你發現你隱藏的強大超能力。
QUEST_JOBSTEP_20150317_000195	前往位在女神的古院的那魯迪瑪雙子瀑布。{nl}去那裡拿回魔族的水晶就可以了。{nl}就..期待你的表現。
QUEST_JOBSTEP_20150317_000196	這個啊！是這個。{nl}光看顏色就覺得充滿流動魔氣。{nl}哈哈！從現在開始讓我教你什麼叫真正的念力魔法師，你最好是保持緊張心情！
QUEST_JOBSTEP_20150317_000197	想要我傳授你弩箭手的技術嗎？{nl}你來得正好。我也正在找人幫我。
QUEST_JOBSTEP_20150317_000198	是弩箭手大師大叔派你來的吧？{nl}你必須尋找的是地圖。藏匿造箭者秘法書的地圖。
QUEST_JOBSTEP_20150317_000199	工兵大師傳來消息說他找到有關我在找的書籍的情報。{nl}說是在夏奧雷伊東邊森林，你過去看看吧。
QUEST_JOBSTEP_20150317_000200	之前我那躲進魔法師之塔的舊同伴說他看到奇怪的地圖。{nl}聽他所言應該就是那個地圖沒錯。
QUEST_JOBSTEP_20150317_000201	聽說它在3層某處的米諾牛頭怪手中。{nl}那怪物害我吃盡苦頭，你最好做好萬全的準備再去。
QUEST_JOBSTEP_20150317_000202	哦！這就是那個地圖嗎？ 辛苦了。{nl}我會依約定教你我的技術。
QUEST_JOBSTEP_20150317_000203	這就是那個地圖嗎？ 我是文盲看不懂。{nl}快去找弩箭手大師大叔。
QUEST_JOBSTEP_20150317_000204	你來找我是想跟我學更多的技能喔。{nl}既然如此，就去幫忙佩迪米安的圓盾戰士大師。我要藉此來評估你。
QUEST_JOBSTEP_20150317_000205	你是弓箭手大師派來的嗎？{nl}柯拉佩達情況已漸趨穩定，但佩迪米安好像還很危險。
QUEST_JOBSTEP_20150317_000206	聽說佩迪米安除了神聖地區以外，大部分的地方都淪陷了，所以急需幫助。
QUEST_JOBSTEP_20150317_000207	魔法師之塔中隊長等級的怪物就交給你了。{nl}重建佩迪米安的人力也不太足夠，魔法師之塔正湧出一堆怪物。
QUEST_JOBSTEP_20150317_000208	根據成功潛入的偵查兵回報，說是魔法師之塔3樓的米諾牛頭怪。{nl}消滅該怪物的話，應該就能達到警告的功效了。
QUEST_JOBSTEP_20150317_000209	辛苦了。託您的福，怪物的氣勢收斂很多了啊！{nl}也請你代我向弓箭手大師說聲謝謝。
QUEST_JOBSTEP_20150317_000210	辛苦了。{nl}那我就照約定把你鍛鍊得更強吧。
QUEST_JOBSTEP_20150317_000211	你說想跟我學習遊俠的技術？{nl}好。你幫助我，我看成果再考慮要不要答應你。
QUEST_JOBSTEP_20150317_000212	艾保尼風啊。{nl}遊俠大師好像還有所迷戀。{nl}
QUEST_JOBSTEP_20150317_000213	我看過元素使大師和頭戴風帽的男人交談。{nl}雖然不確定是他，但我絕對忘不了那獨特的香氣。
QUEST_JOBSTEP_20150317_000214	聽說你正在尋找頭戴風帽而且有獨特香味的人。{nl}
