QUEST_LV_0100_20150317_000021	哦，你就是那個傳聞中的啟示者啊。很高興見到你。{nl}這是布拉克的報告書嗎？{nl}
QUEST_LV_0100_20150317_000022	嗯.…原來如此。{nl}居然硬要破壞補給品然後逃之夭夭，就算卓柏卡布拉有翅膀應該也不會做到這個地步。{nl}
QUEST_LV_0100_20150317_000023	這樣還不夠。{nl}抱歉，請你也把安奇那蜿蜒路上的穆迪的報告書拿來給我。
QUEST_LV_0100_20150317_000024	看到琉達斯來到這裡我就放心多了。
QUEST_LV_0100_20150317_000025	士兵 約克
QUEST_LV_0100_20150317_000026	夏爾蘭正在胡作非為。{nl}我也很慌張，不知道如何是好。{nl}我想琉達斯絕對不會坐視不管…怎麼辦呢？
QUEST_LV_0100_20150317_000027	只要打倒斯帕勒那絲就能解決問題嗎？
QUEST_LV_0100_20150317_000028	多虧有您幫忙我才能善後了。{nl}但是.…這種事應該還會發生吧？ 那時候我該怎麼辦呢…
QUEST_LV_0100_20150317_000029	斯帕勒那絲嗎？ 那真的沒有答案。{nl}牠總是毫無預警地從空而降，把補給品破壞殆盡後就馬上失去蹤影。{nl}我只要聽到啼叫聲就很頭痛。
QUEST_LV_0100_20150317_000030	我所說的地點是第2補給倉庫。{nl}想到以後這種事還會重新上演心裡就很煩。
QUEST_LV_0100_20150317_000031	收下吧。我從補給品中把舊穀物全部挑出來製作了誘餌。{nl}我在上頭引誘那傢伙，請你負責這個伐木場。{nl}斯帕勒那絲一定會出現在這兩處的其中一處。別放過牠，一定要將牠剷除。{nl}
QUEST_LV_0100_20150317_000032	如果這次失敗，可能就再也逮不到牠了。{nl}因為牠們不是笨蛋。
QUEST_LV_0100_20150317_000033	因為聽見戰鬥的聲音，所以我才匆匆忙忙跑過來…確實消滅了嗎？{nl}我這邊跑來一堆夏爾蘭，{nl}辛苦了。這一切功勞都是屬於你的。
QUEST_LV_0100_20150317_000034	副官 玻里納
QUEST_LV_0100_20150317_000035	必須把被掠奪的道具找回來。{nl}如果我們一昧任人宰割就不能說是王國的軍人了。{nl}
QUEST_LV_0100_20150317_000036	聽說被搶奪的補給品在各補給倉庫的夏爾蘭手中。{nl}請找回補給品並帶去給波爾達。
QUEST_LV_0100_20150317_000037	一昧任人宰割的生活我已經受夠了。{nl}援軍必須盡快前來支援，但王國如此無能我能期待什麼嗎？
QUEST_LV_0100_20150317_000038	副官 波爾達
QUEST_LV_0100_20150317_000039	您應該也有其他事要忙，真的很感謝您。{nl}我們不能坐以待斃。我打算繼續果斷進攻。
QUEST_LV_0100_20150317_000040	秘密守護者
QUEST_LV_0100_20150317_000041	女神已經預料到了。{nl}所有的存在都逃不了祂的法眼。
QUEST_LV_0100_20150317_000042	聯絡官 尼爾斯
QUEST_LV_0100_20150317_000043	您好。{nl}請問您有看到迷路的老人嗎？{nl}他的名字是尤那斯。{nl}
QUEST_LV_0100_20150317_000044	您沒看到嗎？{nl}他神智恍惚，會上哪去呢？
QUEST_LV_0100_20150317_000045	尤那斯是代代守護這王陵的家族的後裔。{nl}他對我們研究團隊來說非常重要，拜託您一定要找到他。
QUEST_LV_0100_20150317_000046	記錄官 尤那斯
QUEST_LV_0100_20150317_000047	在這段漫長的時間裡我們家族一直在等你。{nl}如今是時候把我們家族所守護的東西交給你了。
QUEST_LV_0100_20150317_000048	尤那斯清醒過來真是太好了。{nl}點燃烽火的人是你吧？ {nl}
QUEST_LV_0100_20150317_000049	看到烽火後亞希拉斯就來了。{nl}請往下方走並和他見面。
QUEST_LV_0100_20150317_000050	我們把支援品送給凱佩克後，已經有好長一段時間沒有他的消息了。{nl}目前搜索人力不足，希望能借助你的力量。
QUEST_LV_0100_20150317_000051	史學家 菲歐德
QUEST_LV_0100_20150317_000052	隨時防備怪物襲擊是好事。{nl}尤其是這種野外地區。
QUEST_LV_0100_20150317_000053	傭兵 米勒塔
QUEST_LV_0100_20150317_000054	我不是警告過你了嗎？{nl}下次請小心。
QUEST_LV_0100_20150317_000055	史學者凱佩克
QUEST_LV_0100_20150317_000056	一定是尼爾斯派你來的吧。{nl}唉，如果你很急就自己記錄下來拿回去給尼爾斯。
QUEST_LV_0100_20150317_000057	沿著右邊的路走就會看到札卡里耶爾大王的遺物。{nl}把它記錄下來拿去給尼爾斯，這樣他就會懂了吧。
QUEST_LV_0100_20150317_000058	這是凱佩克的報告書…傭兵米勒塔也在找它。{nl}只要確認這兩人安全就好。辛苦了。
QUEST_LV_0100_20150317_000059	亞希拉斯尤那斯
QUEST_LV_0100_20150317_000060	現在請帶著封印解除石前往斷樑峽谷，{nl}庫斯塔斯的學生會依序告訴你解除那個地方封印的方法。
QUEST_LV_0100_20150317_000061	還沒獲得指引嗎？{nl}是位於斷樑峽谷的庫斯塔斯的學生，{nl}畢竟那是為了被選上的人而準備的。
QUEST_LV_0100_20150317_000062	庫斯塔斯的弟子
QUEST_LV_0100_20150317_000063	您解開帕沙懸崖的封印了嗎？{nl}現在才是開始。
QUEST_LV_0100_20150317_000064	刻在岩石上的字樣
QUEST_LV_0100_20150317_000065	請別觸碰或推動岩石。
QUEST_LV_0100_20150317_000066	我正在等您。{nl}下個封印位於通往倒塌的聖所的路上。
QUEST_LV_0100_20150317_000067	您應該不知道我們等這一刻等了多久。{nl}我們真的很想見您。
QUEST_LV_0100_20150317_000068	庫斯塔斯尤那斯
QUEST_LV_0100_20150317_000069	是你啊。{nl}沒想到你如此有氣概。
QUEST_LV_0100_20150317_000070	士兵 阿爾嵐
QUEST_LV_0100_20150317_000071	你是新兵吧？ 你是新兵啊。{nl}我接到偵察任務，你必須得替我執行任務了。
QUEST_LV_0100_20150317_000072	新兵就這麼厲害呀。{nl}我想起可怕的記憶所以不想去那裡。
QUEST_LV_0100_20150317_000073	好像會想起什麼…
QUEST_LV_0100_20150317_000074	你知道我們為了除掉出現於此座森林的魔龍凱拉斯，派出了部隊吧？{nl}新兵。能將這報告書帶去給指揮官沃里斯嗎？
QUEST_LV_0100_20150317_000075	指揮官 沃里斯
QUEST_LV_0100_20150317_000076	怎麼是你替阿爾嵐帶偵查報告過來啊？{nl}你是新兵嗎？
QUEST_LV_0100_20150317_000077	必須打倒魔龍凱拉斯才能回家。{nl}啊，真想直接回家。
QUEST_LV_0100_20150317_000078	沃里斯在新足跡三岔路口。
QUEST_LV_0100_20150317_000079	不管誰說什麼但你畢竟是新兵。{nl}這是命令。去把凱帕雷德的汁液帶回來。
QUEST_LV_0100_20150317_000080	最近的人真是膽小。{nl}希望像你這樣的新兵能帶來正面的影響。
QUEST_LV_0100_20150317_000081	這場戰鬥的贏家一定是我們。{nl}為什麼？ 因為貓頭鷹說會幫助我們。
QUEST_LV_0100_20150317_000082	凱帕雷德在伊亞諾堤斯瀑布附近。{nl}如果想打倒魔龍凱拉斯，我們一定需要他。
QUEST_LV_0100_20150317_000083	士兵 瓦伊茲
QUEST_LV_0100_20150317_000084	新兵你現在閒閒沒事嗎？{nl}去取得蓮帕斯庭園的魔力鴨身上的油。
QUEST_LV_0100_20150317_000085	我們可以用魔力鴨油引誘魔龍凱拉斯。{nl}新兵，別閒晃了。
QUEST_LV_0100_20150317_000086	今天將會是魔龍凱拉斯的末日。{nl}新兵，準備好了嗎？
QUEST_LV_0100_20150317_000087	接下來是棲息在蓮帕斯庭園的克洛紐特的皮革。{nl}動作快啊，新兵。
QUEST_LV_0100_20150317_000088	這次一定會獲勝。{nl}因為女神一定在身邊幫助我們。
QUEST_LV_0100_20150317_000089	就新兵來說你滿厲害的。{nl}現在這裡很亂，那些材料先由你保管吧。{nl}
QUEST_LV_0100_20150317_000090	在我準備戰鬥的期間，你最好和我們的士兵問個好。{nl}和魔龍凱拉斯交戰前我會叫你。
QUEST_LV_0100_20150317_000091	燃燒魔力鴨油時，魔龍凱拉斯問到那股味道就會出現。{nl}蓮帕斯庭園應該很適合。
QUEST_LV_0100_20150317_000092	我的心跳得好猛，{nl}感覺連靈魂都在顫動。
QUEST_LV_0100_20150317_000093	陳舊的貓頭鷹雕像
QUEST_LV_0100_20150317_000094	您怎麼會來到這個杳無人煙的森林呢？{nl}
QUEST_LV_0100_20150317_000095	魔龍凱拉斯嗎？{nl}僅憑一己之力應該很難打倒牠。
QUEST_LV_0100_20150317_000096	我在這裡所見的犧牲者實在太多了。{nl}我不想再看到任何的犧牲。
QUEST_LV_0100_20150317_000097	目前我需要凱帕雷德的汁液和克洛紐特的皮革。{nl}
QUEST_LV_0100_20150317_000098	您怎麼會有它？{nl}請先給我吧。我要製造記憶的破片。
QUEST_LV_0100_20150317_000099	現在我要用這記憶的破片恢復同伴們的記憶。
QUEST_LV_0100_20150317_000100	沒有記憶的破片是很難消滅牠的。{nl}請把因普羅大嘴怪的角帶來給我。
QUEST_LV_0100_20150317_000101	不過，你怎麼會有那些材料？
QUEST_LV_0100_20150317_000102	他們已經不存在於這個世界上了，{nl}對於魔龍凱拉斯的仇恨讓當時的事情反覆上演著。{nl}
QUEST_LV_0100_20150317_000103	唯有消滅魔龍凱拉斯才能安撫他們。{nl}請去拜訪擔憂的貓頭鷹。
QUEST_LV_0100_20150317_000104	擔憂的貓頭鷹雕像
QUEST_LV_0100_20150317_000105	請用記憶的破片幫助我喚醒沉睡中的同伴，{nl}讓我完成當日的魔法。
QUEST_LV_0100_20150317_000106	同伴們也會很滿足的。{nl}我會把同伴們記在心裡，並且一直站在這裡。
QUEST_LV_0100_20150317_000107	現在前往伊塞堤尼入口就能找到魔龍凱拉斯。{nl}請一定要消除士兵們的怨恨。
QUEST_LV_0100_20150317_000108	因為我身處偏僻之地所以沒有沉睡。{nl}但是守護那一切實在太痛苦了。
QUEST_LV_0100_20150317_000109	當我的同伴打算幫助士兵的剎那就被攻擊了。{nl}要是當時我能保護同伴，就能完成弱化魔龍凱拉斯的魔法。
QUEST_LV_0100_20150317_000110	尤那斯把藥搶過去咕嚕咕嚕喝下肚後，身體好像有什麼反應。
QUEST_LV_0100_20150317_000111	考古學家 戴志克
QUEST_LV_0100_20150317_000112	我正在尋找失蹤的助手，她叫艾伊里奈。{nl}你可以幫忙消滅四周的怪物讓我去找她嗎？
QUEST_LV_0100_20150317_000113	我已經告訴過她，不管發現什麼都別激動。{nl}結果她又闖禍了。
QUEST_LV_0100_20150317_000114	謝謝。{nl}我要趕快去找艾伊里奈。
QUEST_LV_0100_20150317_000115	技術員 哈伊奈恩
QUEST_LV_0100_20150317_000116	必須得到許可才能使用這個纜車。{nl}很抱歉，還是得請你去一趟比耶尼沙高原。{nl}
QUEST_LV_0100_20150317_000117	如果你替我消滅周圍那些危險棘手的怪物我就考慮看看。
QUEST_LV_0100_20150317_000118	只要消滅危險的怪物，就能比較順利地使用纜車。{nl}不過當然要先獲得纜車搭乘許可囉。
QUEST_LV_0100_20150317_000119	你的實力比我預料的還要好。{nl}我想提出個交易你看看怎麼樣。
QUEST_LV_0100_20150317_000120	替我毀掉努歐圖里絕壁的奇怪結界我就考慮讓你搭纜車。{nl}都是因為那個結界怪物一直增加數量。
QUEST_LV_0100_20150317_000121	依照約定你替我毀掉結界了，我就讓你盡情使用纜車。{nl}向我旁邊的威廉或我對面的坎伯萊報上我的名字就可以了。
QUEST_LV_0100_20150317_000122	那個結界.…哎呀。是什麼時候出現的啊？{nl}我想不起來那是從什麼時候開始出現的。{nl}
QUEST_LV_0100_20150317_000123	反正我確定是那個結界的緣故怪物才增加的。{nl}
QUEST_LV_0100_20150317_000124	因為能保護此地的士兵實在太少了。{nl}在這個時代，誰會想來這種危險的地方啊？{nl}
QUEST_LV_0100_20150317_000125	羅藍塔斯尤那斯
QUEST_LV_0100_20150317_000126	沒有人知道札卡里耶爾大王想保護什麼。{nl}我確定想解開那個祕密的不是只有我們人類。
QUEST_LV_0100_20150317_000127	快用大王的鑰匙解開石橋亡地的所有封印。{nl}之後你就會知道該做什麼。
QUEST_LV_0100_20150317_000128	雖然找到艾伊里奈了，但卻沒有辦法救她出來。{nl}她被捆在洛圖瑪第2遺址的奇怪結界上，靠我的力量根本救不了她…
QUEST_LV_0100_20150317_000129	助手 艾伊里奈
QUEST_LV_0100_20150317_000130	因為結界的關係我連動都不能動。{nl}趕快對那洛圖瑪遺址的三個結界想點辦法。
QUEST_LV_0100_20150317_000131	還沒好嗎？ 唉，真是的…
QUEST_LV_0100_20150317_000132	我哪知道會被困在這種地方啊？{nl}唉，追趕那名男子結果卻搞成這樣。
QUEST_LV_0100_20150317_000133	傭兵 葛雷恩
QUEST_LV_0100_20150317_000134	最近頻頻發生研究員失蹤案。{nl}我想藉由打倒薩厄加尋找線索，您願意幫忙嗎？
QUEST_LV_0100_20150317_000135	薩厄加會平分戰利品。{nl}也許能從中找到失蹤案的線索。
QUEST_LV_0100_20150317_000136	幸好這是很久以前的東西。{nl}既然如此，這表示失蹤案不是怪物所為嗎？
QUEST_LV_0100_20150317_000137	這個地方本來就很危險，無論是失足或是怪物所造成的失蹤案都很常見。{nl}但我所查的不是那個。{nl}
QUEST_LV_0100_20150317_000138	有時候某些人失蹤後其他人卻沒察覺。{nl}就好像記憶被抹除似的。很奇怪吧？{nl}
QUEST_LV_0100_20150317_000139	也許怕有個萬一，還是請你替我消滅這周邊的怪物。{nl}據說有人目睹洛圖瑪第1遺址的怪物變得異常兇暴。
QUEST_LV_0100_20150317_000140	真厲害。{nl}看來我能暫時安心了。
QUEST_LV_0100_20150317_000141	怪物們已湧上來了。{nl}可能發現我被釋放了吧。
QUEST_LV_0100_20150317_000142	是女神派你來的嗎？{nl}作夢都沒想到你會保護我。{nl}
QUEST_LV_0100_20150317_000143	那隻巨大的蠍子跑到哪裡去了？ 糟糕了！
QUEST_LV_0100_20150317_000144	我必須趕緊回去找戴志克老師。{nl}希望以後能再見到你。
QUEST_LV_0100_20150317_000145	一定是有人對守護王陵的怪物做了奇怪的事。{nl}對方到底有何居心呢？
QUEST_LV_0100_20150317_000146	老師，請您醒醒啊。老師！
QUEST_LV_0100_20150317_000147	新王陵研究員
QUEST_LV_0100_20150317_000148	我在遺棄的老舊作業場遺失了寶貴的研究資料。{nl}很顯然是怪物拿走的，我該放棄嗎？
QUEST_LV_0100_20150317_000149	居然能親眼看到王陵，雖然很開心但怪物好可怕。
QUEST_LV_0100_20150317_000150	真的很感謝你。{nl}為防萬一，也請幫忙檢查記錄儲存庫。
QUEST_LV_0100_20150317_000151	聽說這巨大的峽谷中藏有通往王陵的入口。{nl}這裡是該峽谷的起點。{nl}
QUEST_LV_0100_20150317_000152	為了研究王陵，許多專家都來到這裡了。{nl}也許能在這裡找到有關神樹之日的線索。
QUEST_LV_0100_20150317_000153	但是峽谷中沒什麼植物，怎麼會有這麼多怪物呢？
QUEST_LV_0100_20150317_000154	我拜託你的事進展如何？ 還沒完成嗎？
QUEST_LV_0100_20150317_000155	請留意地面。{nl}可能掉下去了。
QUEST_LV_0100_20150317_000156	嗯，只有這個嗎？{nl}你幫忙找到這些我就很感謝了。{nl}我再從頭抄寫就行了。
QUEST_LV_0100_20150317_000157	你也是尼爾斯派來的嗎？{nl}我不去。我必須研究野花。{nl}
QUEST_LV_0100_20150317_000158	原來是我看到幻覺了。{nl}作為王國礦物學者，我必須送你謝禮以表示感謝你保護我。{nl}
QUEST_LV_0100_20150317_000159	沒錯。{nl}向尼爾斯把我的記錄取回。
QUEST_LV_0100_20150317_000160	尤那斯要我把他的記錄交給你嗎？{nl}我知道了。也請你替我把藥一起給他。{nl}
QUEST_LV_0100_20150317_000161	這是恢復精神的藥。{nl}我已經把藥委託給調查團營地右方的達比歐了。
QUEST_LV_0100_20150317_000162	尤那斯代表家族守護札卡里耶爾大王的王陵。{nl}他本來很硬朗，但某天突然變老糊塗了。{nl}
QUEST_LV_0100_20150317_000163	應該是尤那斯與侍從一同視察之後發生的。{nl}尤那斯被發現時已經得了老年癡呆，而侍從則失蹤之今。
QUEST_LV_0100_20150317_000164	拜託你好好照顧尤那斯。{nl}要是他哪裡受傷，那就真的大事不妙了。
QUEST_LV_0100_20150317_000165	達比歐在營地右方。{nl}希望藥有效。
QUEST_LV_0100_20150317_000166	我這才想起所有的事了。{nl}我是代表家族守護王陵.…你是誰？{nl}
QUEST_LV_0100_20150317_000167	啟示者啊。如果這是女神的旨意，你應該能勝任吧。{nl}你有件事要做，跟我到烽火台嶺吧。
QUEST_LV_0100_20150317_000168	我在無意中讓尼爾斯和你擔心了。
QUEST_LV_0100_20150317_000169	如果你消滅周遭的怪物，我就趁機先前往烽火台。{nl}那就拜託你囉。
QUEST_LV_0100_20150317_000170	就是現在。我先前往烽火台嶺，你隨後跟上吧。
QUEST_LV_0100_20150317_000171	我相信你現在已是有資格的人了。{nl}這一切都是拉伊瑪在引導的。
QUEST_LV_0100_20150317_000172	終於找到能交付此祕寶的人了。{nl}因為我得了老人痴呆的緣故而沒能及早認出你，真令人後悔。
QUEST_LV_0100_20150317_000173	札卡里耶爾大王要我把祕寶交給到適任者。{nl}在大王的眼中確認你是否有資格擁有它吧。
QUEST_LV_0100_20150317_000174	我們家族除了守護王陵之外還有一個使命。{nl}那就是守護大王的祕寶，直到適任者出現。{nl}
QUEST_LV_0100_20150317_000175	我們也不確定那祕寶是什麼。{nl}因為大王要我們守護它，所以我們才依命行事。
QUEST_LV_0100_20150317_000176	藥材商
QUEST_LV_0100_20150317_000177	嗯.…那麼，有一種薄荷只生在這個名叫峽谷梅圖斯的峽谷中。{nl}請把它帶來給我。
QUEST_LV_0100_20150317_000178	峽谷梅圖斯具備讓渙散的精神為之一振的效果。{nl}尤其是對精神恍惚的老人特別有效。
QUEST_LV_0100_20150317_000179	就是它。你的眼力滿好的嘛？{nl}
QUEST_LV_0100_20150317_000180	來，都完成了。{nl}請再把它拿去給達比歐。
QUEST_LV_0100_20150317_000181	商人 達比歐
QUEST_LV_0100_20150317_000182	我把那位老先生的藥帶來了。{nl}但是為了取得它我費了好大的功夫。你得付我多一點費用才行。{nl}
QUEST_LV_0100_20150317_000183	幫我取得這附近的青苔克洛普斯身上的金飾品就可以了。{nl}並請前往卡帕斯街道付給藥材商人剩餘的金飾品。
QUEST_LV_0100_20150317_000184	這些應該夠了。是達比歐派你來的吧？{nl}但若想發揮正常的藥效還需要一種藥材。
QUEST_LV_0100_20150317_000185	若想製藥就得查出病因，這真令人傷透腦筋。{nl}可笑的是，其原因就是很久以前使用的魔法所造成的。{nl}
QUEST_LV_0100_20150317_000186	雖然是透過傳聞得知，但札卡里耶爾大王建造王陵後就把所有工人的記憶消除了。{nl}他們就是中了尤那斯的魔法啊！不過尤那斯本人是因為年事已高才得老人癡呆的。
QUEST_LV_0100_20150317_000187	你知道取得那老先生的藥有多難嗎？{nl}不過這世上沒有我達比歐無法弄到手的東西。
QUEST_LV_0100_20150317_000188	把你帶來的東西溶入蜂蜜酒中就完成了。拿去吧。
QUEST_LV_0100_20150317_000189	那個藥很有效，只要想辦法讓他服用就行了。
QUEST_LV_0100_20150317_000190	你真慢。{nl}把我的記錄帶來了嗎？
QUEST_LV_0100_20150317_000191	對了，到遺棄的老舊作業場看看吧。{nl}聽說有個老人在那裡遊蕩，我想應該是尤那斯。
QUEST_LV_0100_20150317_000192	那是什麼？ 有蜂蜜酒的味道！
QUEST_LV_0100_20150317_000193	真傷腦筋啊！{nl}我到底在這裡幹嘛呢？
QUEST_LV_0100_20150317_000194	沒想到你在搜查，真是太好了。{nl}我被怪物追趕，所以把支援品之類的東西丟下就逃了。{nl}可以請你先幫忙找散落的道具嗎？
QUEST_LV_0100_20150317_000195	顧及傭兵的體面我無可奉告。{nl}我在神樹之日也是好端端的，這裡一定有什麼特別的詛咒。{nl}
QUEST_LV_0100_20150317_000196	我很久以前就提出要求了，你怎麼現在才來。{nl}而且米勒塔到哪去了？你又是誰？
QUEST_LV_0100_20150317_000197	好像快想起什麼了。{nl}可是我覺得越去想記憶就越模糊。
QUEST_LV_0100_20150317_000198	拜杜塔斯
QUEST_LV_0100_20150317_000199	這味道是.…礦山裡的淨化裝置好像故障了。{nl}被拖走的人可能會窒息，最好趕快修好它。
QUEST_LV_0100_20150317_000200	您知道坎寧安的傳說嗎？{nl}這是有關過去大量魔族被封印在此水晶礦山中的傳說。{nl}詳細內容記載在礦山2層的礦工休息室的書中，請您讀看看。{nl}
QUEST_LV_0100_20150317_000201	總之，我猜會不會是那個魔族再次醒來操控布貝呢？{nl}主教的夢和坎寧安的傳說…我認為會不會是巨大事件的預告。{nl}
QUEST_LV_0100_20150317_000202	只有女神知道那是希望還是絕望。{nl}
QUEST_LV_0100_20150317_000203	淨化裝置誰都能輕鬆修復，但尋找配件可能會有困難。{nl}遇到困難時請使用我給你的指南針。{nl}
QUEST_LV_0100_20150317_000204	我還有其他事要做，我們在3層碰面吧。{nl}我以女神之名祝你好運。
QUEST_LV_0100_20150317_000205	如果很難修復淨化裝置，請使用我給你的指南針。{nl}應該很快就能找到方法。
QUEST_LV_0100_20150317_000206	村莊大嬸
QUEST_LV_0100_20150317_000207	你是來救我們的吧？ 對吧？
QUEST_LV_0100_20150317_000208	唉唷，我們得救了！
QUEST_LV_0100_20150317_000209	村莊少女
QUEST_LV_0100_20150317_000210	求你救救我…
QUEST_LV_0100_20150317_000211	請快放了我。求求你…
QUEST_LV_0100_20150317_000212	胡安大叔
QUEST_LV_0100_20150317_000213	只要看到把我的家鄉化成廢墟的布貝就很生氣。{nl}也許是因為如此，看到像你這樣要去教訓布貝的人我就想出一份力。
QUEST_LV_0100_20150317_000214	如果這裡不是我的故鄉我早就離開了。{nl}這麼多的布貝到底是從哪裡冒出來的啊？唉…
QUEST_LV_0100_20150317_000215	藥師小姐
QUEST_LV_0100_20150317_000216	上次真的很謝謝你。{nl}要不是你，我還真不知該如何湊到那麼多藥材…
QUEST_LV_0100_20150317_000217	我想也許女神派來的人就是您啊。{nl}在所有我看過的人之中您是最慈悲的一位。
QUEST_LV_0100_20150317_000218	士兵 傑伊司
QUEST_LV_0100_20150317_000219	我會連死去的戰友的份一起努力，一定要保護這個村子。
QUEST_LV_0100_20150317_000220	即使世界改變，我一樣饒不了布貝。
QUEST_LV_0100_20150317_000221	士兵 艾德卡
QUEST_LV_0100_20150317_000222	這是辛苦從東邊森林湊到的寶貴軍糧。{nl}絕對不會再被搶走了。絕對。
QUEST_LV_0100_20150317_000223	多虧了你所以才能找回這麼多。{nl}雖然還是不太夠，不過還是很開心。
QUEST_LV_0100_20150317_000224	騎士團長 烏斯卡
QUEST_LV_0100_20150317_000225	那個救援的證據就是這個石版嗎？{nl}在我眼裡它只是個破舊的石版。
QUEST_LV_0100_20150317_000226	請向礦山村莊村長詢問到諾爾高原的路怎麼走。{nl}我會先傳話給聖殿十字軍大師。{nl}願女神的庇護與你同在。
QUEST_LV_0100_20150317_000227	如果想知道這塊石版的來歷，最好去拜託邪靈祭司大師解釋。{nl}她家在柯拉佩達住宅區的盡頭，請登門拜訪吧。
QUEST_LV_0100_20150317_000228	請在限定時間有效率地完成任務。{nl}誰也沒辦法知道自己的未來會是怎樣。
QUEST_LV_0100_20150317_000229	您來啦。{nl}邪靈祭司大師說了什麼嗎？
QUEST_LV_0100_20150317_000230	你也好奇解開這封印的少女啊！{nl}那可不是簡簡單單就能解除的封印。
QUEST_LV_0100_20150317_000231	既然邪靈祭司大師跟你說我知道，{nl}我是有想到一個地方。{nl}
QUEST_LV_0100_20150317_000232	女神說的至高花園應該是指諾爾高原 一帶，{nl}聽說聖殿十字軍大師為了長久的盟約而去了那個地方。
QUEST_LV_0100_20150317_000233	礦山村莊 村長
QUEST_LV_0100_20150317_000234	歡迎。這不是我們村莊的恩人嗎？{nl}
QUEST_LV_0100_20150317_000235	諾爾高原啊。{nl}雙子之橋中間往下走就是銀水峽谷了。{nl}銀水峽谷往右邊再走進去一點就會看到諾爾高原了。
QUEST_LV_0100_20150317_000236	你說這個啟示是來自拉伊瑪女神，而且必須把它全部聚齊，這樣女神才能找回力量？{nl}真令人吃驚。
QUEST_LV_0100_20150317_000237	對了，發現啟示這件事除非真的有必要，否則請別洩漏出去。{nl}要是風聲傳開，也許會引起不必要的混亂。
QUEST_LV_0100_20150317_000238	啊！ 您指的是報告書嗎.…{nl}起初夏爾拉古對補給品動了甚麼奇怪的手腳。{nl}然後沒過多久，斯帕勒那絲出現後夏爾拉古就逃跑了。{nl}
QUEST_LV_0100_20150317_000239	我因為被逃跑的夏爾拉古發現，所以就和他們打起來了…{nl}沒錯.…如您所見，那個報告書 被搶走了。{nl}他們真的很可惡吧？
QUEST_LV_0100_20150317_000240	找到報告書後請馬上交給琉達斯。{nl}那些可惡的傢伙不知道對我們的補給品做了什麼，真令人害怕。
QUEST_LV_0100_20150317_000241	很好。看了穆迪的報告書後我很確定。{nl}他們應該是在我們的補給品中放進了可以引誘斯帕勒那絲的東西。{nl}比方說讓鳥類為之瘋狂的舊穀物。
QUEST_LV_0100_20150317_000242	前去偵查的士兵說發現大量囤積夏爾蘭的掠奪品的地方。{nl}我們去奪取它吧。{nl}必須讓他們知道我們可不是好惹的。{nl}
QUEST_LV_0100_20150317_000243	以眼還眼，以牙還牙。{nl}為了讓他們深切感受到，我要繼續猛攻。
QUEST_LV_0100_20150317_000244	從現在起，我不會一直被欺壓了。{nl}感謝您的努力。
