INTL_20170925_000046	Grants Token benefits to all your characters in the server for 60 days. Right-click to use.{nl}[Token Benefits]{nl} - Able to learn up to 2 attributes simultaneously{nl} - Reduced Market commission fee (30% {img white_right_arrow 16 16} 10%){nl} - Able to list up to 10 items on the Market{nl} - +3 increased character movement speed{nl} - +30% EXP from hunting monsters{nl}(Stacks with the EXP Tome effect){nl} - Able to use Premium Gestures{nl} - Increased maximum buff count{nl} - Able to use Personal Trade up to 60 times{nl} - 1 extra instance entry for missions and dungeons
INTL_20170925_000047	Applies Token benefits to all your characters in the server for 7 days. Right-click to use.{nl}[Token Benefits]{nl} - Able to learn attributes instantaneously{nl} - Reduced Market commission fee (30% {img white_right_arrow 16 16} 10%){nl} - Able to list up to 10 items on the Market{nl} - +3 increased character movement{nl} - +30% EXP from hunting monsters{nl} - Able to use Premium Gestures{nl} - Increased maximum buff count{nl} - 1 extra instance entry for missions and dungeons
INTL_20171013_000048	特別變身卷軸
INTL_20171013_000049	用於變身的卷軸。
INTL_20171013_000050	Use to select one level 315 weapon.
INTL_20171023_000051	Right-click to obtain the following items.{nl}- Puppy Balloon x1{nl}- Diamond Anvil x1{nl}- Golden Anvil x3{nl}- Silver Anvil x3{nl}- Enhancement Coupon: 100,000 Silver x10{nl}- Attribute Points: 1,000 x1{nl}- Highly Condensed HP Potion x20{nl}- Highly Condensed SP Potion x20{nl}- Lv2 Settlement Support Potion x10{nl}- Goddess Statue x5{nl}- Highly Condensed Movement Speed Potion x5
INTL_20171103_000052	詛咒娃娃魔方
INTL_20171205_000053	- Able to learn attributes instantaneously{nl} - Reduced Market commission fee (30% {img white_right_arrow 16 16} 10%){nl} - Able to list up to 10 items on the Market{nl} - +3 increased character movement{nl} - One additional entry in missions and dungeon
INTL_20171205_000054	Grants Token benefits to all your characters in the server for 30 days. See remaining time under Character Info.{nl}[Token Benefits]{nl} - Able to learn attributes instantaneously{nl} - Reduced Market commission fee (30% {img white_right_arrow 16 16} 10%){nl} - Able to list up to 10 items on the Market{nl} - Able to register items in Market outside min./max. price limits{nl} - Able to retrieve Market silver instantaneously{nl} - +30% EXP from hunting monsters{nl}(Stacks with the EXP Tome effects){nl} - Able to use Premium Gestures{nl} - Additional +1 reward from Saalus Missions{nl} - Able to use Personal Trade up to 30 times{nl} - 2 Stone discount on Raid Dungeon entries
INTL_20171222_000055	怪物卡冊盒子
INTL_20171222_000056	點擊滑鼠右鍵使用時可以獲得內容物:{nl} - 怪物卡片冊 : 紅色 x1{nl} - 怪物卡片冊 : 藍色 x1{nl} - 怪物卡片冊 : 綠色 x1{nl} - 怪物卡片冊 : 紫色 x1
INTL_20180102_000057	Title - 2018 Happy New Year
INTL_20180102_000058	A key given to participants of the 2018 Happy New Year Wishes Greetings event.{nl}It looks like it could open Gold Bars.
INTL_20180108_000059	A key given to participants of the 2018 Happy New Year Wishes Greetings event.{nl}It looks like it could open a kind of vault.
INTL_20180108_000060	Received one Lucky Key from the Facebook event!{nl}(December 28, 2017 to January 9, 2018)
INTL_20180108_000061	Vault
INTL_20180115_000062	Title given to winners of the Rank Update: 4 New Classes Edition! fanart festival.
INTL_20180115_000063	Title - New Class Artist
INTL_20180115_000064	Title given to winners of the Rank Update: 4 New Classes Edition! fanart festival. Right-click to use.
INTL_20180122_000065	Goro Box
INTL_20180123_000066	Hunter's Buff - 1
INTL_20180123_000067	+20% EXP from hunting monsters
INTL_20180123_000068	Hunter's Buff - 2
INTL_20180123_000069	+40% EXP from hunting monsters
INTL_20180123_000070	Hunter's Buff - 3
INTL_20180123_000071	+60% EXP from hunting monsters
INTL_20180123_000072	Hunter's Buff - 4
INTL_20180123_000073	+80% EXP from hunting monsters
INTL_20180123_000074	Hunter's Buff - 5
INTL_20180202_000075	Box of Chocolates
INTL_20180202_000076	A lovely box of handmade chocolates for Valentine's Day. Use to apply +50% EXP gains for 1 hour.
INTL_20180214_000077	Last Winter Buff
INTL_20180214_000078	+30% EXP from hunting monsters
INTL_20180214_000079	Winter Key
INTL_20180214_000080	Use it to open the Vault in Klaipeda.{nl}(Will be deleted at the end of the event.)
INTL_20180214_000081	Icicle (14 Days)
INTL_20180214_000082	Melt it by the fire and see what's inside!{nl}(Will be deleted at the end of the event.)
INTL_20180214_000083	Collect 10 Winter Keys to obtain the new Winter Penguin companion!
INTL_20180214_000084	The Last Winter event is now open.{nl}Don't miss out on the new Winter Penguin companion and many more!
INTL_20180214_000085	Collect 10 Winter Keys to obtain the Winter Penguin companion.{nl}(Receive the Keys from the Event Notice Board every day.)
INTL_20180214_000086	You can keep receiving more rewards every day using the Winter Keys!{nl}Every Key you use to open the Vault gives you a new reward.
INTL_20180214_000087	You are already using this buff.
INTL_20180214_000088	It's too soon, come back later.
INTL_20180214_000089	Last Winter
INTL_20180214_000090	Receive Last Winter Buff
INTL_20180214_000091	Receive Last Winter Gift
INTL_20180214_000092	Weekend EXP Helper
INTL_20180219_000093	Demon Prison Guild (Recommended Lv : 115){nl}Only you and your party members can enter together.{nl}Are you sure you want to enter?
INTL_20180219_000094	Fallen Legwyn Family (Recommended Lv : 230){nl}Only you and your party members can enter together.{nl}Are you sure you want to enter?
INTL_20180219_000095	Castle Underground (Recommended Lv : 300){nl}Only you and your party members can enter together.{nl}Are you sure you want to enter?
INTL_20180219_000096	EXP Helper
